"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2024,"MI","FT","Data Science",176000,"USD",176000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",170000,"USD",170000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",85000,"GBP",104663,"GB",0,"GB","M"
2024,"SE","FT","Data Scientist",146000,"USD",146000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",167500,"USD",167500,"US",0,"US","M"
2023,"SE","FT","Research Scientist",205500,"USD",205500,"US",0,"US","M"
2024,"SE","FT","Data Engineer",201900,"USD",201900,"US",0,"US","M"
2023,"MI","FT","Data Scientist",166000,"USD",166000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",185900,"USD",185900,"US",0,"US","M"
2022,"SE","FT","Data Scientist",159000,"USD",159000,"US",0,"US","L"
2022,"SE","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",140100,"USD",140100,"US",0,"US","M"
2022,"SE","FT","AI Developer",275000,"USD",275000,"CA",0,"CA","S"
2024,"SE","FT","Data Scientist",124400,"USD",124400,"US",0,"US","M"
2024,"MI","FT","Analytics Engineer",78000,"USD",78000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",185000,"USD",185000,"US",0,"US","M"
2024,"MI","FT","AI Engineer",145000,"USD",145000,"US",100,"US","M"
2024,"MI","FT","Data Scientist",105000,"USD",105000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",194500,"USD",194500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",194500,"USD",194500,"US",0,"US","M"
2023,"EN","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M"
2024,"MI","FT","Prompt Engineer",200800,"USD",200800,"US",0,"US","M"
2023,"SE","FT","Data Manager",146000,"USD",146000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",96412,"USD",96412,"US",0,"US","M"
2022,"EN","FT","ML Engineer",20000,"EUR",21013,"PT",100,"PT","L"
2023,"EN","FT","Data Analyst",56100,"USD",56100,"US",100,"US","M"
2024,"SE","FT","Research Scientist",148000,"USD",148000,"US",0,"US","M"
2023,"EN","FT","Business Intelligence Data Analyst",99000,"USD",99000,"US",100,"US","L"
2024,"MI","FT","Data Scientist",172200,"USD",172200,"US",100,"US","M"
2024,"SE","FT","Data Scientist",115900,"USD",115900,"US",0,"US","M"
2022,"SE","FT","Data Engineer",132100,"USD",132100,"US",100,"US","L"
2023,"SE","FT","Data Scientist",170000,"USD",170000,"US",0,"US","M"
2024,"MI","FT","Research Engineer",135000,"USD",135000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",35000,"EUR",37788,"PT",0,"PT","M"
2023,"SE","FT","Data Scientist",278700,"USD",278700,"US",0,"US","M"
2024,"MI","FT","Business Intelligence Engineer",134000,"USD",134000,"US",0,"US","M"
2023,"MI","FT","Business Intelligence Engineer",89500,"USD",89500,"US",100,"US","M"
2023,"SE","FT","Data Scientist",316000,"USD",316000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",199200,"USD",199200,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",230000,"USD",230000,"US",0,"US","M"
2024,"MI","FT","Data Infrastructure Engineer",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",212000,"USD",212000,"US",0,"US","M"
2024,"MI","FT","Data Modeler",185800,"USD",185800,"US",0,"US","M"
2022,"SE","FT","Data Scientist",249500,"USD",249500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",106020,"USD",106020,"US",0,"US","M"
2023,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M"
2023,"SE","FT","Data Engineer",210000,"USD",210000,"CA",100,"CA","M"
2024,"MI","FT","Data Scientist",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",101500,"USD",101500,"US",0,"US","M"
2024,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",90000,"USD",90000,"US",100,"US","M"
2023,"MI","FT","Data Science Manager",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",297300,"USD",297300,"US",100,"US","M"
2024,"MI","FT","Data Scientist",247600,"USD",247600,"US",0,"US","L"
2023,"MI","FT","Data Engineer",90000,"USD",90000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",106800,"USD",106800,"US",100,"US","M"
2024,"MI","FT","Machine Learning Engineer",85700,"USD",85700,"US",0,"US","M"
2023,"SE","FT","Research Scientist",230000,"USD",230000,"US",0,"US","M"
2024,"MI","FT","Business Intelligence Developer",117750,"USD",117750,"US",0,"US","M"
2024,"MI","FT","Data Engineer",86424,"USD",86424,"US",0,"US","M"
2023,"MI","FT","Business Intelligence Manager",160000,"USD",160000,"US",100,"US","M"
2024,"EX","FT","Data Science",175762,"USD",175762,"US",0,"US","M"
2023,"EN","FT","Research Scientist",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",700000,"USD",700000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",268000,"USD",268000,"US",0,"US","M"
2024,"SE","FT","MLOps Engineer",210000,"USD",210000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"US","M"
2023,"SE","FT","Data Scientist",117000,"USD",117000,"US",0,"US","M"
2024,"SE","FT","Data Architect",160100,"USD",160100,"US",100,"US","M"
2024,"MI","FT","Research Engineer",230000,"USD",230000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",108500,"USD",108500,"US",0,"US","M"
2024,"MI","FT","Data Science",140000,"USD",140000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",50000,"USD",50000,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",137000,"USD",137000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",110000,"USD",110000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",185000,"USD",185000,"US",0,"US","M"
2023,"MI","FT","Research Engineer",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",162500,"USD",162500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",293000,"USD",293000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Researcher",212000,"USD",212000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",63900,"USD",63900,"US",0,"US","M"
2023,"EN","FT","ML Engineer",220000,"USD",220000,"US",0,"US","M"
2023,"MI","FT","BI Developer",81500,"USD",81500,"US",0,"US","M"
2023,"SE","FT","Research Scientist",210000,"USD",210000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",240960,"USD",240960,"US",0,"US","M"
2023,"SE","FT","Research Engineer",370000,"USD",370000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",258700,"USD",258700,"US",0,"US","M"
2022,"MI","FT","Business Intelligence Developer",15000,"USD",15000,"GH",100,"GH","M"
2024,"SE","FT","Machine Learning Scientist",215000,"CAD",165384,"CA",0,"CA","M"
2023,"EX","FT","Head of Data Science",195800,"USD",195800,"US",0,"US","M"
2023,"SE","FT","Data Engineer",163800,"USD",163800,"US",0,"US","M"
2023,"MI","FT","Data Analyst",135000,"USD",135000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",77040,"EUR",85600,"LV",0,"LV","M"
2023,"SE","FT","AI Engineer",46848,"USD",46848,"OM",0,"OM","M"
2024,"MI","FT","Research Engineer",190000,"USD",190000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",156000,"USD",156000,"US",100,"US","M"
2023,"EX","FT","Data Engineer",205785,"USD",205785,"GB",100,"GB","M"
2023,"MI","FT","Data Engineer",204000,"USD",204000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",166000,"USD",166000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",62000,"USD",62000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2024,"MI","FT","Data Specialist",60000,"USD",60000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",287500,"USD",287500,"US",0,"US","M"
2024,"EN","FT","Data Analyst",93000,"USD",93000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",350000,"USD",350000,"US",100,"US","M"
2024,"MI","FT","Research Scientist",112000,"USD",112000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",184250,"USD",184250,"US",0,"US","M"
2023,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M"
2023,"MI","FT","Data Engineer",95000,"GBP",116888,"GB",100,"GB","L"
2022,"MI","FT","Data Engineer",90000,"USD",90000,"US",100,"US","M"
2023,"MI","FT","Machine Learning Engineer",36000,"EUR",38868,"ES",100,"ES","L"
2023,"MI","FT","Data Scientist",200000,"USD",200000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",147500,"USD",147500,"US",100,"US","M"
2024,"MI","FT","Data Analyst",147000,"USD",147000,"US",0,"US","M"
2023,"MI","FT","Data Specialist",85000,"USD",85000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",283200,"USD",283200,"US",100,"US","M"
2022,"SE","FT","Data Scientist",138600,"USD",138600,"US",100,"US","M"
2023,"MI","FT","Data Engineer",143865,"USD",143865,"US",0,"US","M"
2024,"EN","FT","Data Analyst",84000,"USD",84000,"US",0,"US","M"
2024,"SE","FT","Research Scientist",201000,"USD",201000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",166600,"USD",166600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",205000,"USD",205000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",119600,"USD",119600,"US",100,"US","M"
2023,"SE","FT","Data Scientist",150120,"USD",150120,"US",100,"US","M"
2023,"SE","FT","Data Scientist",285800,"USD",285800,"US",100,"US","M"
2024,"EX","FT","Business Intelligence Developer",177500,"USD",177500,"US",0,"US","M"
2024,"EN","FT","Data Science",110400,"USD",110400,"US",0,"US","M"
2024,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2024,"MI","FT","Encounter Data Management Professional",47700,"USD",47700,"US",0,"US","M"
2023,"SE","FT","Data Architect",103200,"USD",103200,"US",0,"US","M"
2023,"SE","FT","Data Engineer",252000,"USD",252000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",195000,"USD",195000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",232989,"USD",232989,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",143000,"USD",143000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",50000,"GBP",62500,"GB",0,"GB","M"
2023,"MI","FT","Data Analyst",69570,"USD",69570,"US",0,"US","M"
2024,"SE","FT","Data Analyst",197100,"USD",197100,"US",100,"US","M"
2023,"SE","FT","Data Scientist",206000,"USD",206000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",115000,"USD",115000,"US",100,"US","M"
2023,"MI","FT","BI Developer",76300,"USD",76300,"US",0,"US","M"
2024,"SE","FT","Data Engineer",100000,"GBP",125000,"GB",0,"GB","M"
2024,"SE","FT","Data Manager",95300,"USD",95300,"US",100,"US","M"
2023,"SE","FT","Data Engineer",82500,"USD",82500,"CA",0,"CA","M"
2022,"SE","FT","Data Engineer",106800,"USD",106800,"US",0,"US","M"
2024,"MI","FT","Data Scientist",73100,"USD",73100,"US",0,"US","M"
2022,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"US","M"
2023,"SE","FT","Research Engineer",273000,"USD",273000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",179820,"USD",179820,"US",0,"US","M"
2024,"SE","FT","Data Analyst",132500,"USD",132500,"US",100,"US","M"
2023,"SE","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",206699,"USD",206699,"US",0,"US","M"
2024,"EN","FT","Business Intelligence Analyst",53000,"USD",53000,"US",0,"US","M"
2024,"SE","FT","AI Architect",266000,"USD",266000,"US",0,"US","M"
2024,"SE","FT","ML Engineer",130000,"USD",130000,"US",0,"US","M"
2024,"EN","PT","Data Science",15000,"EUR",16666,"DE",50,"DE","M"
2022,"SE","FT","Research Scientist",196000,"USD",196000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",141300,"USD",141300,"US",0,"US","M"
2024,"SE","FT","Business Intelligence Developer",91536,"USD",91536,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",275000,"USD",275000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",135000,"USD",135000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",172200,"USD",172200,"US",100,"US","M"
2024,"EN","FT","Data Analyst",115000,"USD",115000,"US",0,"US","M"
2023,"SE","FT","Data Manager",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Data Management Specialist",200400,"USD",200400,"US",0,"US","M"
2023,"MI","FT","Machine Learning Researcher",100000,"USD",100000,"US",100,"US","M"
2024,"MI","FT","Research Engineer",166000,"USD",166000,"US",0,"US","M"
2024,"SE","FT","Data Analytics Lead",73100,"USD",73100,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",190000,"USD",190000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",181500,"USD",181500,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",216000,"USD",216000,"US",0,"US","M"
2023,"EX","FT","Data Analyst",87500,"USD",87500,"US",0,"US","M"
2023,"SE","FT","Research Scientist",163200,"USD",163200,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",153040,"USD",153040,"US",0,"US","M"
2023,"SE","FT","Data Manager",86000,"USD",86000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",140130,"USD",140130,"US",0,"US","M"
2023,"SE","FT","Data Science Engineer",135000,"USD",135000,"US",100,"US","M"
2021,"EN","FT","Data Scientist",31000,"EUR",36643,"FR",50,"FR","L"
2023,"EN","FT","Research Analyst",80000,"USD",80000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",165000,"USD",165000,"US",100,"US","M"
2024,"EN","FT","Data Analyst",88200,"USD",88200,"US",100,"US","M"
2023,"SE","FT","Data Engineer",225500,"USD",225500,"US",0,"US","M"
2022,"MI","FT","ML Engineer",180000,"USD",180000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",290000,"USD",290000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",275000,"USD",275000,"US",0,"US","M"
2023,"MI","FT","Business Data Analyst",105000,"USD",105000,"US",50,"US","L"
2023,"SE","FT","Data Scientist",210000,"USD",210000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","M"
2024,"MI","FT","Cloud Database Engineer",106000,"USD",106000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",85000,"USD",85000,"US",100,"US","M"
2023,"SE","FT","Decision Scientist",204500,"USD",204500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",46200,"USD",46200,"US",0,"US","M"
2023,"SE","FT","Data Analyst",115000,"USD",115000,"US",100,"US","M"
2023,"SE","FT","Research Scientist",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M"
2023,"SE","FT","Data Analyst",95000,"USD",95000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",165000,"USD",165000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2024,"MI","FT","Data Strategist",134400,"USD",134400,"US",0,"US","M"
2022,"MI","FT","Data Engineer",82900,"USD",82900,"US",0,"US","M"
2023,"SE","FT","Machine Learning Scientist",204500,"USD",204500,"CA",0,"CA","M"
2023,"MI","FT","Data Scientist",60000,"GBP",73824,"GB",0,"GB","M"
2023,"SE","FT","Machine Learning Engineer",140100,"USD",140100,"US",0,"US","M"
2023,"SE","FT","Data Engineer",184000,"USD",184000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",94000,"USD",94000,"CA",100,"CA","M"
2023,"SE","FT","Data Analyst",116000,"USD",116000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",125000,"USD",125000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",115000,"USD",115000,"US",0,"US","M"
2024,"MI","FT","Research Scientist",200000,"USD",200000,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",100000,"USD",100000,"US",100,"US","L"
2023,"SE","FT","Data Analyst",92000,"USD",92000,"CA",0,"CA","M"
2023,"SE","FT","Data Scientist",260000,"USD",260000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",137500,"USD",137500,"US",0,"US","M"
2022,"EN","FT","Machine Learning Developer",40000,"USD",40000,"PK",100,"AU","M"
2024,"SE","FT","Business Intelligence Engineer",65800,"USD",65800,"US",0,"US","L"
2023,"SE","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Decision Scientist",142200,"USD",142200,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2022,"SE","FT","Data Scientist",130240,"USD",130240,"US",0,"US","M"
2024,"SE","FT","Data Scientist",50000,"GBP",62500,"GB",0,"GB","M"
2022,"SE","FT","Data Analyst",171000,"USD",171000,"US",100,"AU","L"
2024,"SE","FT","Machine Learning Engineer",201400,"USD",201400,"US",0,"US","M"
2022,"EX","FT","Data Engineer",242000,"USD",242000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",92700,"USD",92700,"US",0,"US","M"
2023,"MI","FT","Data Engineer",123500,"USD",123500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",172000,"USD",172000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",202400,"USD",202400,"US",100,"US","M"
2023,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2023,"SE","FT","Data Scientist",122000,"USD",122000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",60000,"USD",60000,"CO",100,"CO","M"
2024,"MI","FT","Data Scientist",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Scientist",204500,"USD",204500,"CA",0,"CA","M"
2023,"SE","FT","Analytics Engineer",113000,"USD",113000,"US",100,"US","M"
2024,"MI","FT","Machine Learning Engineer",210100,"USD",210100,"US",0,"US","M"
2021,"MI","PT","Data Engineer",59000,"EUR",69741,"NL",100,"NL","L"
2024,"MI","FT","Data Engineer",65000,"EUR",72222,"AT",0,"AT","M"
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",121000,"USD",121000,"US",0,"US","M"
2022,"SE","FT","Lead Data Scientist",192000,"USD",192000,"US",100,"US","L"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2024,"EX","FT","Machine Learning Engineer",259850,"USD",259850,"US",0,"US","M"
2024,"MI","FT","Data Operations Specialist",132500,"USD",132500,"US",0,"US","M"
2022,"SE","FT","Data Analyst",61300,"USD",61300,"CA",100,"CA","M"
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2024,"MI","FT","Applied Scientist",250000,"USD",250000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",75800,"USD",75800,"US",0,"US","M"
2023,"EN","FT","Analytics Engineer",156450,"USD",156450,"US",100,"US","M"
2024,"MI","FT","Business Intelligence Analyst",107690,"USD",107690,"US",0,"US","M"
2023,"SE","FT","Data Scientist",185000,"USD",185000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",293000,"USD",293000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",229900,"USD",229900,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",163000,"USD",163000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",167441,"USD",167441,"US",100,"US","M"
2024,"SE","FT","Data Science",166700,"USD",166700,"US",0,"US","L"
2023,"SE","FT","Data Analyst",108000,"USD",108000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",299500,"USD",299500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",138240,"USD",138240,"US",100,"US","M"
2024,"SE","FT","Machine Learning Scientist",196350,"USD",196350,"US",100,"US","M"
2022,"SE","FT","Data Science Manager",172200,"USD",172200,"US",0,"US","M"
2023,"SE","FT","Data Analyst",73000,"USD",73000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",96200,"USD",96200,"US",0,"US","M"
2022,"MI","FT","Research Scientist",59000,"EUR",61989,"AT",0,"AT","L"
2023,"SE","FT","AI Developer",124000,"USD",124000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",202800,"USD",202800,"US",100,"US","M"
2024,"MI","FT","Machine Learning Engineer",200000,"USD",200000,"US",0,"US","M"
2024,"MI","FT","ETL Developer",73100,"USD",73100,"US",0,"US","M"
2023,"MI","FT","Data Scientist",120681,"USD",120681,"US",0,"US","M"
2023,"SE","FT","Data Engineer",241000,"USD",241000,"US",0,"US","M"
2022,"SE","FT","Research Engineer",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Architect",117000,"USD",117000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",222750,"USD",222750,"US",0,"US","M"
2023,"SE","FT","Data Analyst",115000,"USD",115000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2023,"SE","FT","Data Scientist",118000,"USD",118000,"US",100,"US","M"
2022,"MI","FT","Business Data Analyst",90000,"CAD",69133,"CA",50,"CA","L"
2024,"MI","FT","Data Manager",130000,"USD",130000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",164996,"USD",164996,"US",0,"US","M"
